"","SiteIdentification","Easting","Northing","Spacing","YieldClass","elevation","StemsPerHa","Height","Thinning","SoilMoistureRegime","SoilNutrientRegime","plantingYear","Year","mean_dbh_cm","dbhSD_cm","mean_ba_cm","baSD_cm","lon","lat"
"93","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1990",18.3584893176545,3.27270166147264,2720.66545217827,889.331937191662,-3.46838501332856,51.6175403623575
"94","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1991",19.4438258293236,3.06810329930671,3033.98496458683,882.600403482016,-3.46838501332856,51.6175403623575
"95","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1992",20.3791465587506,3.06713582070497,3326.48340282233,915.325097900442,-3.46838501332856,51.6175403623575
"96","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1993",21.1854110584304,2.99871458621325,3586.8340456943,929.914166630929,-3.46838501332856,51.6175403623575
"97","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1994",21.824869133304,2.85724819709522,3797.15112161976,920.961270936212,-3.46838501332856,51.6175403623575
"98","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1995",22.4157294494643,2.69190865620426,3996.14907141526,900.635883992306,-3.46838501332856,51.6175403623575
"99","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1996",23.0784419990516,2.61582990594732,4230.16809888951,907.156323976743,-3.46838501332856,51.6175403623575
"100","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1997",23.7574545947468,2.62689705424221,4480.34044965987,940.621608530954,-3.46838501332856,51.6175403623575
"101","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1998",24.4318507359258,2.6244000469994,4735.4943854169,971.677459393263,-3.46838501332856,51.6175403623575
"102","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"1999",24.9350697200795,2.65270835040437,4931.63253085343,1005.7517188406,-3.46838501332856,51.6175403623575
"103","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2000",25.450719119578,2.6825275504622,5136.78330373652,1043.32361187853,-3.46838501332856,51.6175403623575
"104","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2001",26.0024132420435,2.70311721192303,5360.49154741487,1077.69711982565,-3.46838501332856,51.6175403623575
"105","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2002",26.6938378137612,2.89316874457446,5653.96434956499,1188.90713435347,-3.46838501332856,51.6175403623575
"106","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2003",27.3059012457231,3.0010116258556,5917.91668651885,1263.69182303563,-3.46838501332856,51.6175403623575
"107","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2004",27.9618534376591,3.19113533521165,6210.73762259161,1379.94582225262,-3.46838501332856,51.6175403623575
"108","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2005",28.4979028544893,3.34833238982583,6455.50465402439,1479.76918281939,-3.46838501332856,51.6175403623575
"109","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2006",28.9591623579006,3.39930194538934,6666.01924973376,1533.23687494972,-3.46838501332856,51.6175403623575
"110","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2007",29.4140376643207,3.4782832691793,6878.29531392939,1597.02877953972,-3.46838501332856,51.6175403623575
"111","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2008",29.812127010498,3.55788879873967,7067.32029905186,1659.29933709798,-3.46838501332856,51.6175403623575
"112","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2009",30.2076145693239,3.70106014220253,7260.89287122558,1750.43851663784,-3.46838501332856,51.6175403623575
"113","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2010",30.5909306229434,3.881790420782,7453.34842971078,1856.9600322792,-3.46838501332856,51.6175403623575
"114","2191",298434,191990,2,18,312.4,1428.750029,25.5287878787879,"H","Moist","Very Poor",1971,"2011",30.9770915125543,4.12524212914135,7653.47433955085,2000.76580981577,-3.46838501332856,51.6175403623575
"115","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1983",0.405238582432208,0.940928301993768,7.47064915332318,21.4231772993744,-4.51422584632632,58.1781511842952
"116","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1984",0.824526454994115,1.45333082063606,20.0852129634581,50.7520042428963,-4.51422584632632,58.1781511842952
"117","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1985",1.77997747355348,2.31664478320899,62.3515582447586,122.151277267345,-4.51422584632632,58.1781511842952
"118","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1986",4.17632012676718,4.24035371698946,262.514663321729,393.512039345697,-4.51422584632632,58.1781511842952
"119","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1987",6.57737632133132,5.35217281375003,539.763093664186,805.239659965337,-4.51422584632632,58.1781511842952
"120","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1988",9.14608731840813,5.99204409673566,907.65407820643,1250.19919442037,-4.51422584632632,58.1781511842952
"121","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1989",11.4463925792092,6.23264964165617,1300.22360530175,1610.47411915579,-4.51422584632632,58.1781511842952
"122","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1990",13.3508438427954,6.34425718985371,1680.92841438752,1876.32783763651,-4.51422584632632,58.1781511842952
"123","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1991",15.2060064364449,6.50409094154904,2111.35034558866,2166.71844918755,-4.51422584632632,58.1781511842952
"124","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1992",16.6660615292371,6.6690474157125,2492.00554892441,2409.74619088403,-4.51422584632632,58.1781511842952
"125","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1993",17.7962977859261,6.82705155591365,2812.81014495062,2622.42468113454,-4.51422584632632,58.1781511842952
"126","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1994",18.9385099318915,6.98948165337693,3158.02253410308,2839.85266335509,-4.51422584632632,58.1781511842952
"127","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1995",19.9430859426944,7.10274073843269,3475.93796095305,3018.84746761296,-4.51422584632632,58.1781511842952
"128","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1996",20.9792720093242,7.07123188709579,3805.85384005797,3118.6872354974,-4.51422584632632,58.1781511842952
"129","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1997",22.0656813927922,7.08454033707963,4174.45612304078,3246.754658861,-4.51422584632632,58.1781511842952
"130","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1998",23.2270507785942,7.04148642056445,4583.34216199228,3347.13276729527,-4.51422584632632,58.1781511842952
"131","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"1999",24.193212137255,7.07234837184162,4946.21816979678,3465.28544778202,-4.51422584632632,58.1781511842952
"132","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2000",25.1230184579671,6.97186999354496,5296.50729005573,3494.50877807581,-4.51422584632632,58.1781511842952
"133","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2001",26.069815056005,6.93138370137402,5673.25377965207,3545.73214052078,-4.51422584632632,58.1781511842952
"134","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2002",26.9967945169873,6.92780988017254,6059.25836477457,3602.26784301083,-4.51422584632632,58.1781511842952
"135","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2003",27.8755859031944,6.98493815833495,6443.53699030965,3683.76631355105,-4.51422584632632,58.1781511842952
"136","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2004",28.6250596795601,7.00064910116074,6777.65373263899,3723.25939684702,-4.51422584632632,58.1781511842952
"137","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2005",29.3020219360645,7.01730340913293,7087.27313946981,3755.16177486573,-4.51422584632632,58.1781511842952
"138","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2006",29.7807558073812,7.03100510980693,7310.76623981529,3788.45352769198,-4.51422584632632,58.1781511842952
"139","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2007",30.2755896242246,7.0907881947425,7550.0641017165,3840.27704935657,-4.51422584632632,58.1781511842952
"140","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2008",30.6967519338095,7.14391787987112,7757.0283452882,3890.3970365494,-4.51422584632632,58.1781511842952
"141","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2009",31.0992427815628,7.21087177482719,7959.08491498995,3950.12061707535,-4.51422584632632,58.1781511842952
"142","280",252241,923791,2.5,12,155,1393.312102,17.8859459459459,"L","Wet","Very Poor",1974,"2010",31.5513530248815,7.30620480311109,8191.21059882179,4030.57790610914,-4.51422584632632,58.1781511842952
"143","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1976",0,0,0,0,-0.645129945283909,54.255573939611
"144","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1977",0,0,0,0,-0.645129945283909,54.255573939611
"145","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1978",0.0262759023845701,0.0788277071537103,0.0488031293153371,0.146409387946011,-0.645129945283909,54.255573939611
"146","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1979",0.365447451941658,0.803854659248809,5.56011727293911,14.2132709684187,-0.645129945283909,54.255573939611
"147","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1980",1.25186104239931,1.56038687139705,29.3065758229644,47.5700144925486,-0.645129945283909,54.255573939611
"148","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1981",2.61969756852687,2.34389814141553,92.2547934873823,113.127391907898,-0.645129945283909,54.255573939611
"149","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1982",3.67770874199796,3.05925423542908,171.567755780118,182.39584480947,-0.645129945283909,54.255573939611
"150","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1983",4.32666531916891,3.53223796170695,234.130626620256,239.894618962464,-0.645129945283909,54.255573939611
"151","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1984",5.09609048491647,4.0992722351294,321.283269085872,316.913142802066,-0.645129945283909,54.255573939611
"152","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1985",6.23081664917598,4.55511822791861,449.771785970454,423.010155405663,-0.645129945283909,54.255573939611
"153","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1986",7.33445421109786,4.80220609414678,583.496236389309,531.273659232518,-0.645129945283909,54.255573939611
"154","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1987",8.37730897871354,5.11328822059681,733.718513024759,642.137828946172,-0.645129945283909,54.255573939611
"155","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1988",9.40165282936387,5.49028765971627,904.661530758762,769.415022649951,-0.645129945283909,54.255573939611
"156","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1989",10.2568601400597,5.17705977460742,1013.37673781752,849.693595212029,-0.645129945283909,54.255573939611
"157","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1990",11.1812275780563,5.07423360843292,1161.65748715421,942.764173332703,-0.645129945283909,54.255573939611
"158","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1991",12.1415573936334,5.04908501597631,1335.79020346952,1047.67758235784,-0.645129945283909,54.255573939611
"159","4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"1992",13.0803397197542,4.96481372113522,1515.86434612132,1130.03457028284,-0.645129945283909,54.255573939611
