SiteIdentification,Easting,Northing,Spacing,YieldClass,elevation,StemsPerHa,Height,Thinning,SoilMoistureRegime,SoilNutrientRegime,Year,meanRW_mm,RWsd_mm,mean_dbh_cm,dbhSD_cm,lon,lat,plantingYear
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,1997,3.713,1.890009112,24.86127222,7.03264549,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,1998,3.598,1.967140056,25.58087222,7.426073501,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,1999,3.643,2.000150272,26.30947222,7.826103555,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2000,3.292,1.940199302,26.96787222,8.214143416,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2001,2.784,1.723943799,27.52467222,8.558932176,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2002,3.111,2.076152692,28.14687222,8.974162714,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2003,2.658,1.676343905,28.67847222,9.309431495,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2004,2.476,1.493290178,29.17367222,9.608089531,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2005,2.633,1.778751435,29.70027222,9.963839818,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2006,2.962,1.918186644,30.29267222,10.34747715,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2007,3.786,2.412450115,31.04987222,10.82996717,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2008,3.233,1.759810912,31.69647222,11.18192935,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2009,2.995,1.143010158,32.29547222,11.41053138,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2010,3.157,1.489123904,32.92687222,11.70835616,-3.895877942,50.62828816,1971
FERN,266004,82670,2,18,425,678.5552091,23.912,H,Moist,Very Poor,2011,3.473,1.880461232,33.62147222,12.08444841,-3.895877942,50.62828816,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1976,0.81,0.461627556,0.162,0.092325511,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1977,2.7225,1.163826304,0.7065,0.325090772,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1978,6.202,1.732734833,1.9469,0.671637738,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1979,4.895,1.742466642,2.9259,1.020131067,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1980,3.325,1.360246301,3.5909,1.292180327,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1981,3.855,2.101135747,4.3619,1.712407477,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1982,5.68125,1.891374689,5.49815,2.090682414,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1983,4.3825,1.461523178,6.37465,2.38298705,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1984,3.43125,1.604025628,7.0609,2.703792176,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1985,3.63625,1.619329116,7.78815,3.027657999,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1986,5.16,1.939057208,8.82015,3.41546944,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1987,5.17125,1.673571352,9.8544,3.750183711,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1988,4.87125,1.68149965,10.82865,4.086483641,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1989,4.29,1.221076808,11.68665,4.330699002,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1990,3.3825,1.045066642,12.36315,4.539712331,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1991,3.535,0.915111234,13.07015,4.722734578,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1992,3.94625,1.164191166,13.8594,4.955572811,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1993,3.3925,1.299095839,14.5379,5.215391979,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1994,2.50125,0.682902158,15.03815,5.35197241,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1995,2.2375,0.713977791,15.48565,5.494767969,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1996,1.455,0.543848718,15.77665,5.603537712,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1997,2.2325,1.164446527,16.22315,5.836427018,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1998,3.465,1.291532866,16.91615,6.094733591,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,1999,4.54,1.71097299,17.82415,6.436928189,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2000,3.57,0.973491507,18.53815,6.63162649,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2001,3.1175,0.594035833,19.16165,6.750433657,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2002,3.195,0.668067576,19.80065,6.884047172,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2003,2.32625,0.653210478,20.2659,7.014689268,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2004,2.6825,0.941696797,20.8024,7.203028627,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2005,3.3425,0.971739971,21.4709,7.397376621,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2006,2.64875,0.947469374,22.00065,7.586870496,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2007,3.085,1.545260034,22.61765,7.895922503,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2008,3.11,1.417412129,23.23965,8.179404928,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2009,2.60625,1.410257702,23.7609,8.461456469,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2010,1.8325,1.059727054,24.1274,8.67340188,-3.193228479,51.11495372,1971
QUA6,316574,135751,2,14,285,1025.852143,21.32761194,1,Slightly Dry,Very Poor,2011,2.405,1.21825402,24.6084,8.917052684,-3.193228479,51.11495372,1971
