"","SiteIdentification","Easting","Northing","Spacing","YieldClass","elevation","StemsPerHa","Height","Thinning","SoilMoistureRegime","SoilNutrientRegime","plantingYear","Year","treeID","BAI_cm","dbh_cm","lon","lat"
"2468","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1993","SS13",205.576775464074,5.11613604197543,-0.645320378959044,54.3419867177062
"2469","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1993","SS14",339.323305212693,6.57297383721433,-0.645320378959044,54.3419867177062
"2470","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1993","SS16",240.982826276497,5.53921351833706,-0.645320378959044,54.3419867177062
"2471","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1993","SS19",455.277362153446,7.61365313969897,-0.645320378959044,54.3419867177062
"2472","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1993","SS21",505.1967919292,8.02020282385427,-0.645320378959044,54.3419867177062
"2473","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS10",389.167167115805,7.03919758697254,-0.645320378959044,54.3419867177062
"2474","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS12",210.515166422978,5.17722159711403,-0.645320378959044,54.3419867177062
"2475","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS13",235.221346398172,5.47259645872049,-0.645320378959044,54.3419867177062
"2476","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS14",338.489287762771,6.56489106268185,-0.645320378959044,54.3419867177062
"2477","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS16",203.129085239868,5.08558732117815,-0.645320378959044,54.3419867177062
"2478","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS19",464.787675210617,7.69276314456438,-0.645320378959044,54.3419867177062
"2479","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1994","SS21",525.897866424057,8.18287211205797,-0.645320378959044,54.3419867177062
"2480","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS10",247.468698758912,5.61326049051708,-0.645320378959044,54.3419867177062
"2481","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS12",106.889749503648,3.68912260564595,-0.645320378959044,54.3419867177062
"2482","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS13",124.329314663979,3.97870581973586,-0.645320378959044,54.3419867177062
"2483","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS14",272.097733757823,5.88596291742719,-0.645320378959044,54.3419867177062
"2484","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS16",147.633533783699,4.33558362094886,-0.645320378959044,54.3419867177062
"2485","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS19",309.268159541923,6.27512908756657,-0.645320378959044,54.3419867177062
"2486","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1995","SS21",337.494261618414,6.55523485478408,-0.645320378959044,54.3419867177062
"2487","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS10",162.361311764346,4.54670037140606,-0.645320378959044,54.3419867177062
"2488","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS12",111.505737666176,3.76793729594111,-0.645320378959044,54.3419867177062
"2489","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS13",91.513086034597,3.4134744762485,-0.645320378959044,54.3419867177062
"2490","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS14",267.930377593227,5.84071529855308,-0.645320378959044,54.3419867177062
"2491","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS16",137.688265128888,4.18700542163585,-0.645320378959044,54.3419867177062
"2492","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS19",337.101158299004,6.5514160707615,-0.645320378959044,54.3419867177062
"2493","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1996","SS21",317.768662112358,6.36078318038777,-0.645320378959044,54.3419867177062
"2494","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS10",219.000417605534,5.28053020073629,-0.645320378959044,54.3419867177062
"2495","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS12",106.875457351637,3.68887596242758,-0.645320378959044,54.3419867177062
"2496","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS13",139.829775737159,4.21944072123309,-0.645320378959044,54.3419867177062
"2497","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS14",330.600220824617,6.48793707315415,-0.645320378959044,54.3419867177062
"2498","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS16",159.914220528448,4.51230660906725,-0.645320378959044,54.3419867177062
"2499","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS19",416.431378404766,7.2815994029713,-0.645320378959044,54.3419867177062
"2500","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1997","SS21",299.299532116296,6.17316774445017,-0.645320378959044,54.3419867177062
"2501","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS10",195.710689611727,4.99185926625581,-0.645320378959044,54.3419867177062
"2502","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS12",70.253304415522,2.99080733799688,-0.645320378959044,54.3419867177062
"2503","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS13",115.66841495693,3.83762426508901,-0.645320378959044,54.3419867177062
"2504","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS14",239.443232226449,5.52149066819749,-0.645320378959044,54.3419867177062
"2505","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS16",148.360456435,4.34624435585483,-0.645320378959044,54.3419867177062
"2506","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS19",344.671366152142,6.62456952052584,-0.645320378959044,54.3419867177062
"2507","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1998","SS21",280.3452564388,5.97450137397926,-0.645320378959044,54.3419867177062
"2508","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS10",290.92870403645,6.08622979091128,-0.645320378959044,54.3419867177062
"2509","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS12",57.3233593782397,2.70159893391747,-0.645320378959044,54.3419867177062
"2510","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS13",113.849055819384,3.80732346931542,-0.645320378959044,54.3419867177062
"2511","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS14",283.297662365826,6.00587867555781,-0.645320378959044,54.3419867177062
"2512","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS16",119.646764535519,3.90306279742256,-0.645320378959044,54.3419867177062
"2513","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS19",281.890679154373,5.99094616894193,-0.645320378959044,54.3419867177062
"2514","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"1999","SS21",336.722529381489,6.54773579194946,-0.645320378959044,54.3419867177062
"2515","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS10",266.423879213584,5.82427178861426,-0.645320378959044,54.3419867177062
"2516","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS12",65.7878865058209,2.89419658392031,-0.645320378959044,54.3419867177062
"2517","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS13",123.355263861734,3.96308970375388,-0.645320378959044,54.3419867177062
"2518","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS14",249.589713607034,5.63726434827745,-0.645320378959044,54.3419867177062
"2519","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS16",94.9070910009278,3.47619707925428,-0.645320378959044,54.3419867177062
"2520","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS19",360.43347372232,6.77434979898086,-0.645320378959044,54.3419867177062
"2521","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2000","SS21",374.737706390139,6.90746600917645,-0.645320378959044,54.3419867177062
"2522","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS10",266.591349140136,5.82610202459174,-0.645320378959044,54.3419867177062
"2523","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS12",61.6257495732751,2.80114871669892,-0.645320378959044,54.3419867177062
"2524","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS13",205.417433884684,5.11415291128453,-0.645320378959044,54.3419867177062
"2525","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS14",261.552312001171,5.77077764826197,-0.645320378959044,54.3419867177062
"2526","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS16",83.4499748641256,3.25962893600115,-0.645320378959044,54.3419867177062
"2527","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS19",406.441725331018,7.19373114122178,-0.645320378959044,54.3419867177062
"2528","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2001","SS21",341.197403484764,6.59110026230644,-0.645320378959044,54.3419867177062
"2529","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS10",259.003753618816,5.74259367657438,-0.645320378959044,54.3419867177062
"2530","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS12",48.0307922030809,2.47294771473074,-0.645320378959044,54.3419867177062
"2531","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS13",159.892489077808,4.512,-0.645320378959044,54.3419867177062
"2532","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS14",339.410302202174,6.57381638513216,-0.645320378959044,54.3419867177062
"2533","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS16",69.6138060089206,2.97716393015366,-0.645320378959044,54.3419867177062
"2534","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS19",350.391772835234,6.67931629228381,-0.645320378959044,54.3419867177062
"2535","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2002","SS21",252.803960840654,5.67344692411941,-0.645320378959044,54.3419867177062
"2536","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS10",264.538992735778,5.80363254070759,-0.645320378959044,54.3419867177062
"2537","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS12",48.4130611971698,2.48276909916972,-0.645320378959044,54.3419867177062
"2538","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS13",211.378920104136,5.18783191709215,-0.645320378959044,54.3419867177062
"2539","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS14",339.684609317881,6.57647228627507,-0.645320378959044,54.3419867177062
"2540","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS16",67.8644206116399,2.93951805579214,-0.645320378959044,54.3419867177062
"2541","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS19",321.592640089709,6.39894105815955,-0.645320378959044,54.3419867177062
"2542","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2003","SS21",284.615728051532,6.0198338848244,-0.645320378959044,54.3419867177062
"2543","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS10",327.579996292713,6.45823354597896,-0.645320378959044,54.3419867177062
"2544","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS12",97.9729293766059,3.53189762020136,-0.645320378959044,54.3419867177062
"2545","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS13",172.500328715194,4.68651512320189,-0.645320378959044,54.3419867177062
"2546","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS14",344.149419853421,6.61955172693016,-0.645320378959044,54.3419867177062
"2547","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS16",118.631833234789,3.88647322567595,-0.645320378959044,54.3419867177062
"2548","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS19",380.338430941027,6.9588930919841,-0.645320378959044,54.3419867177062
"2549","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2004","SS21",278.061580377666,5.95011764596634,-0.645320378959044,54.3419867177062
"2550","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS10",275.840882778938,5.92631015058105,-0.645320378959044,54.3419867177062
"2551","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS12",116.234333076156,3.84700077110052,-0.645320378959044,54.3419867177062
"2552","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS13",209.992064027208,5.17078524017387,-0.645320378959044,54.3419867177062
"2553","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS14",399.360581771819,7.13079017585232,-0.645320378959044,54.3419867177062
"2554","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS16",123.175820282633,3.96020612265372,-0.645320378959044,54.3419867177062
"2555","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS19",354.705365950175,6.7203042985978,-0.645320378959044,54.3419867177062
"2556","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2005","SS21",330.911368368941,6.49098944699312,-0.645320378959044,54.3419867177062
"2557","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS10",221.285829917296,5.30801158005745,-0.645320378959044,54.3419867177062
"2558","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS12",128.159693125162,4.03952954349984,-0.645320378959044,54.3419867177062
"2559","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS13",199.289066263473,5.03728815931747,-0.645320378959044,54.3419867177062
"2560","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS14",304.200919294384,6.2235089779834,-0.645320378959044,54.3419867177062
"2561","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS16",103.459867560711,3.62945167582322,-0.645320378959044,54.3419867177062
"2562","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS19",316.29806163126,6.346047588791,-0.645320378959044,54.3419867177062
"2563","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2006","SS21",316.819189034084,6.3512732582461,-0.645320378959044,54.3419867177062
"2564","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS10",402.516414237543,7.1589092466118,-0.645320378959044,54.3419867177062
"2565","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS12",143.322824639567,4.27181797358268,-0.645320378959044,54.3419867177062
"2566","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS13",237.094269690462,5.49434072478218,-0.645320378959044,54.3419867177062
"2567","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS14",408.520741289379,7.21210622948775,-0.645320378959044,54.3419867177062
"2568","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS16",161.889645610021,4.54009139416642,-0.645320378959044,54.3419867177062
"2569","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS19",376.161528523387,6.92057608385314,-0.645320378959044,54.3419867177062
"2570","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2007","SS21",440.619375721929,7.49008687096271,-0.645320378959044,54.3419867177062
"2571","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS10",261.137056298042,5.76619481698633,-0.645320378959044,54.3419867177062
"2572","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS12",76.8244690493853,3.12755418813104,-0.645320378959044,54.3419867177062
"2573","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS13",164.775278043723,4.58037553045599,-0.645320378959044,54.3419867177062
"2574","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS14",403.134933074581,7.16440743296136,-0.645320378959044,54.3419867177062
"2575","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS16",115.219284497509,3.83016643683169,-0.645320378959044,54.3419867177062
"2576","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS19",289.928025080609,6.0757536706124,-0.645320378959044,54.3419867177062
"2577","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2008","SS21",330.16714601267,6.48368619440886,-0.645320378959044,54.3419867177062
"2578","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS10",303.583659184258,6.21719164903898,-0.645320378959044,54.3419867177062
"2579","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS12",76.9564201296473,3.13023892587004,-0.645320378959044,54.3419867177062
"2580","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS13",149.976868680842,4.36985674822413,-0.645320378959044,54.3419867177062
"2581","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS14",333.08597878855,6.51228254907909,-0.645320378959044,54.3419867177062
"2582","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS16",86.4371393888585,3.31745661619983,-0.645320378959044,54.3419867177062
"2583","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS19",285.390053135729,6.02801709790608,-0.645320378959044,54.3419867177062
"2584","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2009","SS21",344.407618992396,6.62203443066555,-0.645320378959044,54.3419867177062
"2585","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS10",382.887477348626,6.98217356805286,-0.645320378959044,54.3419867177062
"2586","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS12",95.0703616588488,3.47918588173038,-0.645320378959044,54.3419867177062
"2587","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS13",156.460079192275,4.46330774202273,-0.645320378959044,54.3419867177062
"2588","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS14",323.974141155567,6.42259050532478,-0.645320378959044,54.3419867177062
"2589","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS16",94.0304735525496,3.46010574025246,-0.645320378959044,54.3419867177062
"2590","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS19",321.335951026797,6.39638679249778,-0.645320378959044,54.3419867177062
"2591","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2010","SS21",305.563867865041,6.23743537047078,-0.645320378959044,54.3419867177062
"2592","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS10",349.147871805558,6.66744986740028,-0.645320378959044,54.3419867177062
"2593","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS12",113.834612867344,3.80708196211114,-0.645320378959044,54.3419867177062
"2594","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS13",185.239486925501,4.85648267782353,-0.645320378959044,54.3419867177062
"2595","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS14",371.536563782675,6.87789971810523,-0.645320378959044,54.3419867177062
"2596","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS16",161.305476927643,4.53189267311837,-0.645320378959044,54.3419867177062
"2597","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS19",325.285144526286,6.43557230808387,-0.645320378959044,54.3419867177062
"2598","7643",488167,494894,2,16,240,1149.098166,23.3059633027523,"1","Very Moist","Very Poor",1975,"2011","SS21",270.440516421898,5.86801124749229,-0.645320378959044,54.3419867177062
"2599","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS01",53.7204280184584,2.61531973787528,-1.05379692469472,54.3837981888506
"2600","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS03",NA,NA,-1.05379692469472,54.3837981888506
"2601","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS09",NA,NA,-1.05379692469472,54.3837981888506
"2602","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS10",NA,NA,-1.05379692469472,54.3837981888506
"2603","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS12",NA,NA,-1.05379692469472,54.3837981888506
"2604","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS16",NA,NA,-1.05379692469472,54.3837981888506
"2605","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS28",NA,NA,-1.05379692469472,54.3837981888506
"2606","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS29",NA,NA,-1.05379692469472,54.3837981888506
"2607","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS33",NA,NA,-1.05379692469472,54.3837981888506
"2608","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1976","SS34",NA,NA,-1.05379692469472,54.3837981888506
"2609","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS01",222.143826060282,5.31829205627822,-1.05379692469472,54.3837981888506
"2610","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS03",NA,NA,-1.05379692469472,54.3837981888506
"2611","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS09",NA,NA,-1.05379692469472,54.3837981888506
"2612","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS10",NA,NA,-1.05379692469472,54.3837981888506
"2613","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS12",NA,NA,-1.05379692469472,54.3837981888506
"2614","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS16",NA,NA,-1.05379692469472,54.3837981888506
"2615","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS28",NA,NA,-1.05379692469472,54.3837981888506
"2616","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS29",NA,NA,-1.05379692469472,54.3837981888506
"2617","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS33",1074.87749156006,11.6986175593529,-1.05379692469472,54.3837981888506
"2618","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1977","SS34",NA,NA,-1.05379692469472,54.3837981888506
"2619","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1978","SS01",1133.77647058189,12.0148617854519,-1.05379692469472,54.3837981888506
"2620","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1978","SS03",714.737272937347,9.53955848034908,-1.05379692469472,54.3837981888506
"2621","9004",461550,499113,2,12,350,1741.640127,23.6173913043478,"-1","Very Wet","Very Poor",1970,"1978","SS09",NA,NA,-1.05379692469472,54.3837981888506
