"SiteIdentification","Easting","Northing","Spacing","YieldClass","elevation","StemsPerHa","Height","Thinning","SoilMoistureRegime","SoilNutrientRegime","plantingYear","Year","treeID","BAI_cm","dbh_cm","lon","lat"
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2008","SS12",230.823765939449,17.1433353423072,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2008","SS15",111.755821008714,11.9286181371792,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2008","SS17",252.151552566598,17.9178494243634,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2008","SS20",260.646077727651,18.2171593104677,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2008","SS21",348.044466973648,21.0509852186809,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS04",207.852427903036,16.2679418082116,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS06",437.985433005315,23.6148337559323,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS07",29.0583706899362,6.08262004961678,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS11",393.030146929853,22.3701033825094,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS12",234.671320539035,17.2856242388153,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS15",112.434145316918,11.9647649369304,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS17",322.07208273439,20.250306466635,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS20",136.745412433617,13.1950622079473,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2009","SS21",405.874720235249,22.7327020833829,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS04",180.52790429299,15.1609784207353,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS06",429.380495535925,23.3817070945284,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS07",26.8724337663239,5.84936281440637,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS11",488.139577439591,24.9302750355145,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS12",355.002261114862,21.260360234997,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS15",123.781247066986,12.5540104612956,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS17",270.859569266908,18.5706519718765,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS20",166.174155953167,14.5457728111146,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2010","SS21",346.739484989582,21.0114831463617,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS04",239.38390640611,17.4583234020177,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS06",567.655538954044,26.8842236262132,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS07",42.9182941742878,7.39224386335299,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS11",499.056469491865,25.2075074533949,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS12",291.718357994778,19.2724505272205,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS15",135.527770907031,13.1361835145768,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS17",260.910203976282,18.2263871715576,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS20",167.697556118753,14.6122948233958,-0.645129945283909,54.255573939611
"4301",488364,485280,2,14,196,1044.984076,21.3013888888889,"1","Moist","Very Poor",1976,"2011","SS21",332.898982831015,20.5878641277467,-0.645129945283909,54.255573939611
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS13",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS14",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS15",6.29784607080194,2.83172503326153,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS18",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS21",34.899952788729,6.66603330324714,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS22",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS27",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1972","SS31",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS13",25.9746880598804,5.75082602762421,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS14",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS15",13.6969250866517,4.17605874738371,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS18",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS21",89.2432225105252,10.659643521244,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS22",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS27",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1973","SS31",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS13",48.3528808499312,7.84632398005588,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS14",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS15",29.1803691966919,6.09537529535303,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS18",56.1457061408421,8.45499457868543,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS21",121.353441022867,12.4302855960754,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS22",134.171139040088,13.0702716111028,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS27",7.75889609590695,3.14307704849881,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1974","SS31",6.55755106768749,2.88952129876213,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS13",67.7830030938534,9.28999461786712,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS14",60.1614993225277,8.75214259527346,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS15",57.250290113446,8.53775926809839,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS18",195.007033570926,15.757241720682,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS21",137.224767108802,13.2181693134866,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS22",259.093848189751,18.1628338458733,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS27",244.453607548563,17.6422220818127,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1975","SS31",63.4957763339153,8.99140330271087,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS13",120.524060562319,12.3877358706101,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS14",193.293818412144,15.687872174237,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS15",58.6665200835693,8.64271562197901,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS18",153.281237710061,13.970101406876,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS21",136.235165422921,13.1704214055587,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS22",223.734594558837,16.8780251604742,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS27",356.361745534677,21.3010297085751,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1976","SS31",83.4696035449526,10.3090639738436,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS13",190.497382054255,15.5739782971468,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS14",223.071927977133,16.8530116009217,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS15",87.7157801516685,10.5680272514032,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS18",202.624348562519,16.0620463614074,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS21",138.402864353898,13.2747881339026,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS22",293.816405714773,19.3416304030451,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS27",432.517302488391,23.4669583310322,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1977","SS31",50.2269455940453,7.996932745847,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS13",212.915787230272,16.4648959911686,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS14",218.610866406522,16.6836446862668,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS15",142.376141288407,13.4639865313064,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS18",262.994449629076,18.2990418687318,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS21",244.243120853338,17.6346250314545,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS22",339.203623099088,20.7819023827753,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS27",484.830684476738,24.8456354311336,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1978","SS31",89.6836738106116,10.6859159650823,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS13",279.095321433733,18.8508673540503,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS14",293.644665347374,19.3359768313059,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS15",196.295924318614,15.8092293712502,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS18",323.022745415552,20.2801709389246,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS21",329.867228626928,20.4939015319192,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS22",469.728001392543,24.4555978590261,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS27",551.594554913139,26.5011697850491,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1979","SS31",130.069056814322,12.8689186291001,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS13",292.262364563458,19.2904121262351,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS14",450.990286210313,23.9628601526279,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS15",227.01148513269,17.0011764292945,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS18",401.770325747779,22.617468174913,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS19",NA,NA,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS21",407.386027354256,22.7749862788104,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS22",551.935103555532,26.5093492936813,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS27",637.452187739598,28.4891090297327,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1980","SS31",116.58366562631,12.1835517541315,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS13",336.825228036099,20.7089159542454,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS14",492.444648470935,25.039968051625,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS15",262.354402485576,18.2767612004972,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS18",445.035502015186,23.8041340942451,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS19",622.145929472185,28.1449960028421,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS21",496.911993203605,25.1532900432528,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS22",616.498183618756,28.0169567697993,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS27",633.515981585836,28.4010140659942,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1981","SS31",144.797262051696,13.5779821775402,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS13",343.59096197487,20.9158695731256,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS14",554.026147666602,26.5595180684138,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS15",306.119720302806,19.7424348374966,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS18",510.427124780499,25.4930578780969,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS19",471.392207759964,24.4988816071265,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS21",509.503496559193,25.4699823321493,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS22",632.110642471293,28.3694953540312,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS27",640.643208120327,28.5603267951331,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1982","SS31",171.127578400592,14.760975578003,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS13",218.160990324705,16.6664693321651,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS14",416.219138712842,23.0205705117141,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS15",218.728152507961,16.6881195261779,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS18",218.421114188883,16.676402489458,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS19",645.469113332436,28.6676961055471,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS21",367.943331588437,21.6443988135499,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS22",506.313313924986,25.390118812546,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS27",386.245412620366,22.1761794121711,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1983","SS31",117.146639027321,12.2129330360237,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS13",179.187648501332,15.1045953272506,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS14",371.27341981318,21.7421250114886,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS15",239.285059316762,17.4547185593581,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS18",194.609936270822,15.7411901283988,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS19",693.026542922478,29.70502987711,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS21",317.26630049338,20.0986566715291,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS22",551.55266701528,26.5001635211559,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS27",365.531426179515,21.5733415736923,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1984","SS31",94.4836085016687,10.9681478232927,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS13",261.193269856517,18.2362715487569,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS14",321.493837017404,20.232119678353,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS15",219.573869251564,16.7203508731605,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS18",220.386075674367,16.7512467195012,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS19",731.801336090145,30.5247178529139,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS21",402.032753472539,22.6248535906865,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS22",522.720805158181,25.79823249727,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS27",403.895299027464,22.6772014731624,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1985","SS31",126.038183994811,12.6679437956126,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS13",262.277747640536,18.2740909486628,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS14",198.125587902056,15.8827369600079,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS15",178.002220866256,15.0545496995958,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS18",159.939738626291,14.2703048318387,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS19",824.949558269082,32.4092332522693,-5.62099243648078,55.701508388666
"461",172576,651283,2,14,78,1542.595541,25.2736543909348,"H","Very Moist","Very Poor",1963,"1986","SS21",357.827403243877,21.3447885911292,-5.62099243648078,55.701508388666
